,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
1244,641.0,город Екатеринбург,Железнодорожный район,Космонавтов,17Д,56.876395,60.61009,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Космонавтов
1245,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.898019,60.500034,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1247,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.897282,60.50129,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1249,641.0,город Екатеринбург,Железнодорожный район,Шувакишская,1,56.89668,60.501352,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Шувакишская
1250,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.897728,60.501847,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1252,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.899631,60.502666,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1254,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.900088,60.502808,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1256,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.901583,60.5037,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1258,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.900988,60.503223,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1260,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.901345,60.501984,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1262,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.900852,60.499612,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1264,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.900488,60.500721,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1266,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.899911,60.500607,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1268,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.895823,60.498747,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1270,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.896802,60.498893,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1272,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.897404,60.499481,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1274,641.0,город Екатеринбург,Железнодорожный район,Строителей,47,56.872564,60.509512,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1275,641.0,город Екатеринбург,Железнодорожный район,Строителей,47Б,56.872049,60.509976,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1277,641.0,город Екатеринбург,Железнодорожный район,Строителей,38А,56.872964,60.509704,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1278,641.0,город Екатеринбург,Железнодорожный район,Строителей,43Ас2,56.872946,60.50782,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1279,641.0,город Екатеринбург,Железнодорожный район,Строителей,27,56.8764,60.499382,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1281,641.0,город Екатеринбург,Железнодорожный район,Строителей,29,56.875882,60.500757,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1282,641.0,город Екатеринбург,Железнодорожный район,Строителей,17,56.877701,60.498026,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1284,641.0,город Екатеринбург,Железнодорожный район,Строителей,2,56.879542,60.494068,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1285,641.0,город Екатеринбург,Железнодорожный район,Решётская,51к2,56.894968,60.480199,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Решётская
1286,641.0,город Екатеринбург,Железнодорожный район,Решётская,63,56.893086,60.495365,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Решётская
1287,641.0,город Екатеринбург,Железнодорожный район,Байдукова,63,56.89034,60.501312,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Байдукова
1288,641.0,город Екатеринбург,Железнодорожный район,Байдукова,63А,56.89058,60.50257,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Байдукова
1291,641.0,город Екатеринбург,Железнодорожный район,Шувакишская,2В,56.896267,60.50493,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Шувакишская
1292,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.896337,60.502101,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1294,641.0,город Екатеринбург,Железнодорожный район,Западное кладбище,,56.896109,60.502118,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Западное кладбище
1296,641.0,город Екатеринбург,Железнодорожный район,Ангарская,36,56.88891,60.505713,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ангарская
1297,641.0,город Екатеринбург,Железнодорожный район,Ангарская,83Б,56.88879,60.509353,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ангарская
1298,641.0,город Екатеринбург,Железнодорожный район,Ангарская,83А,56.888554,60.509874,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ангарская
1299,641.0,город Екатеринбург,Железнодорожный район,Расточная,45А,56.884094,60.519113,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Расточная
1300,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,22,56.884769,60.513873,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1301,641.0,город Екатеринбург,Железнодорожный район,Расточная,44Б,56.885463,60.52639,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Расточная
1302,641.0,город Екатеринбург,Железнодорожный район,Монтажников,18,56.888756,60.527721,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1304,641.0,город Екатеринбург,Железнодорожный район,Монтажников,32Б,56.896918,60.511476,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1305,641.0,город Екатеринбург,Железнодорожный район,Монтажников,30А,56.896204,60.515161,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1306,641.0,город Екатеринбург,Железнодорожный район,Монтажников,30,56.895408,60.514938,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1307,641.0,город Екатеринбург,Железнодорожный район,Монтажников,26А,56.8948,60.519054,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1308,641.0,город Екатеринбург,Железнодорожный район,Монтажников,24А,56.894417,60.521191,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1310,641.0,город Екатеринбург,Железнодорожный район,Монтажников,26АБ,56.89507,60.518689,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1311,641.0,город Екатеринбург,Железнодорожный район,Монтажников,24/1,56.89063,60.521136,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1312,641.0,город Екатеринбург,Железнодорожный район,Монтажников,22,56.890271,60.521316,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1313,641.0,город Екатеринбург,Железнодорожный район,Монтажников,22А,56.892395,60.522219,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1314,641.0,город Екатеринбург,Железнодорожный район,Монтажников,22Б,56.892755,60.522877,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1315,641.0,город Екатеринбург,Железнодорожный район,Монтажников,22Б,56.892497,60.52464,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1316,641.0,город Екатеринбург,Железнодорожный район,Монтажников,22Б,56.892269,60.524274,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1317,641.0,город Екатеринбург,Железнодорожный район,Монтажников,20,56.889587,60.523871,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1318,641.0,город Екатеринбург,Железнодорожный район,Монтажников,18А,56.888983,60.525298,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1319,641.0,город Екатеринбург,Железнодорожный район,Монтажников,18,56.888339,60.526266,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1320,641.0,город Екатеринбург,Железнодорожный район,Монтажников,16,56.887408,60.52941,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1322,641.0,город Екатеринбург,Железнодорожный район,Маневровая,41,56.885192,60.528806,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1323,641.0,город Екатеринбург,Железнодорожный район,Маневровая,41,56.885478,60.5287,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1324,641.0,город Екатеринбург,Железнодорожный район,Монтажников,14,56.886652,60.529715,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1325,641.0,город Екатеринбург,Железнодорожный район,Монтажников,16Б,56.886709,60.529111,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1326,641.0,город Екатеринбург,Железнодорожный район,Маневровая,43А,56.88618,60.531593,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1327,641.0,город Екатеринбург,Железнодорожный район,Маневровая,43А,56.885876,60.531633,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1328,641.0,город Екатеринбург,Железнодорожный район,Монтажников,10,56.886381,60.530278,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1329,641.0,город Екатеринбург,Железнодорожный район,Маневровая,41,56.885274,60.531301,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1330,641.0,город Екатеринбург,Железнодорожный район,Василия Ерёмина,10,56.846832,60.596053,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Василия Ерёмина
1331,641.0,"город Екатеринбург, пос. Северка",Железнодорожный район,Победы,22а,56.52054,60.17145,"город Екатеринбург, пос. Северка<br>Район: Железнодорожный район<br>Улица: Победы"
1332,641.0,город Екатеринбург,Железнодорожный район,Азина,57,56.853371,60.599825,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Азина
1333,641.0,город Екатеринбург,Железнодорожный район,Испанских рабочих,31,56.851578,60.601085,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Испанских рабочих
1334,641.0,город Екатеринбург,Железнодорожный район,Мельковская,9А,56.848704,60.602702,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Мельковская
1335,641.0,город Екатеринбург,Железнодорожный район,Красный переулок,3,56.850394,60.596289,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Красный переулок
1336,641.0,город Екатеринбург,Железнодорожный район,Ж/д станция Перегон,,56.862588,60.371611,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ж/д станция Перегон
1337,641.0,город Екатеринбург,Железнодорожный район,Строителей,48,56.867103,60.295327,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1338,641.0,город Екатеринбург,Железнодорожный район,Мира,29,56.87333,60.291123,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Мира
1339,641.0,город Екатеринбург,Железнодорожный район,Мира,29,56.873356,60.291238,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Мира
1340,641.0,город Екатеринбург,Железнодорожный район,Горняков,24,56.87228,60.293325,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Горняков
1341,641.0,город Екатеринбург,Железнодорожный район,Маяковского,1А,56.860768,60.613741,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маяковского
1342,641.0,город Екатеринбург,Железнодорожный район,Артинская,22Б,56.868817,60.585484,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Артинская
1343,641.0,город Екатеринбург,Железнодорожный район,Майкопская,18,56.866035,60.578953,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Майкопская
1345,641.0,город Екатеринбург,Железнодорожный район,Ереванская,20А,56.863906,60.579035,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ереванская
1347,641.0,город Екатеринбург,Железнодорожный район,Армавирская,20А,56.86421,60.578606,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Армавирская
1349,641.0,город Екатеринбург,Железнодорожный район,Майкопская,10,56.863846,60.580678,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Майкопская
1350,641.0,город Екатеринбург,Железнодорожный район,Пугачёвский переулок,5А,56.862472,60.571254,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пугачёвский переулок
1351,641.0,город Екатеринбург,Железнодорожный район,Лётчиков,31,56.864967,60.571057,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Лётчиков
1352,641.0,город Екатеринбург,Железнодорожный район,Крупносортщиков,14,56.863193,60.564972,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Крупносортщиков
1353,641.0,город Екатеринбург,Железнодорожный район,Бебеля,148А,56.864775,60.552549,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1355,641.0,город Екатеринбург,Железнодорожный район,Бебеля,160,56.86891,60.552211,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1356,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,8,56.870062,60.550378,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1357,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,19А,56.870751,60.558636,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1358,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,11А,56.869098,60.561271,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1359,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,4,56.867641,60.566178,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1360,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,29/1,56.866392,60.566227,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1361,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,15,56.868587,60.559648,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1362,641.0,город Екатеринбург,Железнодорожный район,Кунарская,18,56.882057,60.507393,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Кунарская
1363,641.0,город Екатеринбург,Железнодорожный район,Техническая,136,56.879527,60.508941,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1364,641.0,город Екатеринбург,Железнодорожный район,​Камская,37,56.889147,60.498689,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: ​Камская
1365,641.0,город Екатеринбург,Железнодорожный район,Кунарская,53,56.881845,60.504478,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Кунарская
1366,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,41А,56.885754,60.503421,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1368,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,43,56.886714,60.504209,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1369,641.0,город Екатеринбург,Железнодорожный район,​Коммунальная,17,56.879489,60.501941,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: ​Коммунальная
1370,641.0,город Екатеринбург,Железнодорожный район,Расточная,17/3,56.876873,60.511276,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Расточная
1371,641.0,город Екатеринбург,Железнодорожный район,Надеждинская,4,56.865205,60.53089,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Надеждинская
1372,641.0,город Екатеринбург,Железнодорожный район,Техническая,37,56.865223,60.531692,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1373,641.0,город Екатеринбург,Железнодорожный район,Расточная,31А,56.879889,60.515288,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Расточная
1374,641.0,город Екатеринбург,Железнодорожный район,Маневровая,26,56.877215,60.522948,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1375,641.0,город Екатеринбург,Железнодорожный район,Лесная,39,56.86898,60.545786,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Лесная
1376,641.0,город Екатеринбург,Железнодорожный район,Бебеля,174,56.873548,60.552889,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1378,641.0,город Екатеринбург,Железнодорожный район,Монтажников,9,56.887467,60.524404,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1379,641.0,город Екатеринбург,Железнодорожный район,Таватуйская,14,56.5216,60.32168,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Таватуйская
1380,641.0,город Екатеринбург,Железнодорожный район,Артинская,25,56.52091,60.35385,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Артинская
1381,641.0,город Екатеринбург,Железнодорожный район,Дружининская,5,56.884119,60.505121,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Дружининская
1382,641.0,город Екатеринбург,Железнодорожный район,Аркадия Гайдара,12,56.887854,60.514836,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Аркадия Гайдара
1384,641.0,город Екатеринбург,Железнодорожный район,Некрасова,6,56.852746,60.588765,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Некрасова
1385,641.0,город Екатеринбург,Железнодорожный район,Ангарская,75,56.891073,60.507116,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ангарская
1386,641.0,город Екатеринбург,Железнодорожный район,Соликамская,8/14,56.872638,60.51771,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Соликамская
1388,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,16,56.865974,60.55703,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1389,641.0,город Екатеринбург,Железнодорожный район,Челюскинцев,13,56.853575,60.596293,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Челюскинцев
1390,641.0,город Екатеринбург,Железнодорожный район,Челюскинцев,13,56.853189,60.595646,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Челюскинцев
1391,641.0,город Екатеринбург,Железнодорожный район,Софьи перовской,113,56.86354,60.554542,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Софьи перовской
1392,641.0,город Екатеринбург,Железнодорожный район,Строителей,51,56.870688,60.511797,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1393,641.0,город Екатеринбург,Железнодорожный район,Челюскинцев,23,56.857175,60.603624,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Челюскинцев
1394,641.0,город Екатеринбург,Железнодорожный район,Ольховская,27/1,56.861556,60.556357,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ольховская
1396,641.0,город Екатеринбург,Железнодорожный район,Ольховская,23,56.860231,60.553847,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ольховская
1397,641.0,город Екатеринбург,Железнодорожный район,Бебеля,150,56.865505,60.552163,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1398,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,10,56.868302,60.554062,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1399,641.0,город Екатеринбург,Железнодорожный район,Машинистов,6,56.852936,60.579771,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Машинистов
1400,641.0,город Екатеринбург,Железнодорожный район,Среднеуральская,9,56.854372,60.584507,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Среднеуральская
1401,641.0,город Екатеринбург,Железнодорожный район,Гражданская,2,56.852654,60.584222,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Гражданская
1402,641.0,город Екатеринбург,Железнодорожный район,Готвальда,12А,56.852458,60.572275,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Готвальда
1403,641.0,город Екатеринбург,Железнодорожный район,Готвальда,18,56.854179,60.574583,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Готвальда
1404,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,7,56.855386,60.586724,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1405,641.0,город Екатеринбург,Железнодорожный район,Героев России,2,56.856892,60.59719,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Героев России
1406,641.0,город Екатеринбург,Железнодорожный район,Героев России,2,56.857139,60.597191,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Героев России
1407,641.0,город Екатеринбург,Железнодорожный район,Ангарская,75,56.891073,60.507116,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ангарская
1408,641.0,город Екатеринбург,Железнодорожный район,Бебеля,115,56.866996,60.547839,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1409,641.0,город Екатеринбург,Железнодорожный район,Луначарского,17,56.855262,60.615308,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Луначарского
1410,641.0,город Екатеринбург,Железнодорожный район,Мамина-Сибиряка,36,56.85106,60.61312,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Мамина-Сибиряка
1411,641.0,город Екатеринбург,Железнодорожный район,Восточная,26,56.850408,60.621252,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Восточная
1413,641.0,город Екатеринбург,Железнодорожный район,Вокзальная,12,56.858658,60.598807,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Вокзальная
1414,641.0,город Екатеринбург,Железнодорожный район,Вокзальная,15/1,56.858225,60.597879,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Вокзальная
1415,641.0,город Екатеринбург,Железнодорожный район,Ржд,,56.859925,60.597477,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ржд
1416,641.0,город Екатеринбург,Железнодорожный район,РЖД,,56.859947,60.598516,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: РЖД
1417,641.0,город Екатеринбург,Железнодорожный район,Ржд,,56.859909,60.598123,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ржд
1418,641.0,город Екатеринбург,Железнодорожный район,Комендантский тупик,,56.860922,60.597006,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Комендантский тупик
1419,641.0,город Екатеринбург,Железнодорожный район,Комендантский тупик,,56.860943,60.597235,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Комендантский тупик
1420,641.0,город Екатеринбург,Железнодорожный район,Комендантский туп.,,56.860926,60.597435,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Комендантский туп.
1421,641.0,город Екатеринбург,Железнодорожный район,Комендантский туп.,,56.860923,60.597655,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Комендантский туп.
1422,641.0,город Екатеринбург,Железнодорожный район,Комендантский туп.,,56.8609,60.597995,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Комендантский туп.
1423,641.0,город Екатеринбург,Железнодорожный район,Комендантский тупик,,56.86127,60.597403,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Комендантский тупик
1424,641.0,город Екатеринбург,Железнодорожный район,Ереванская,2,56.861448,60.583028,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ереванская
1425,641.0,город Екатеринбург,Железнодорожный район,Электродепо,3,56.867212,60.517102,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Электродепо
1426,641.0,город Екатеринбург,Железнодорожный район,Соликамская,14,56.874804,60.512398,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Соликамская
1427,641.0,город Екатеринбург,Железнодорожный район,Выездной,1Б,56.856155,60.580997,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Выездной
1428,641.0,город Екатеринбург,Железнодорожный район,Куйбышева,171,56.827235,60.654565,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Куйбышева
1429,641.0,город Екатеринбург,Железнодорожный район,Тяговая,1А,56.880058,60.489592,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Тяговая
1430,641.0,город Екатеринбург,Железнодорожный район,Ст. Екатеринбург-Сортировочный,,56.87078,60.51165,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ст. Екатеринбург-Сортировочный
1431,641.0,город Екатеринбург,Железнодорожный район,Тяговая,1Б,56.882724,60.482029,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Тяговая
1432,641.0,город Екатеринбург,Железнодорожный район,Строителей,52,56.865636,60.295227,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1433,641.0,город Екатеринбург,Железнодорожный район,Соликамская,16,56.874238,60.514041,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Соликамская
1434,641.0,город Екатеринбург,Железнодорожный район,Пилотная,17А,56.861133,60.573632,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пилотная
1435,641.0,город Екатеринбург,Железнодорожный район,Кимовская,6А,56.852639,60.587245,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Кимовская
1436,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,35,56.856871,60.593972,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1437,641.0,город Екатеринбург,Железнодорожный район,Ст. Свердловск-Пассажирский,Между 7-8 ж/д путями,56.859261,60.604316,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ст. Свердловск-Пассажирский
1438,641.0,город Екатеринбург,Железнодорожный район,Тюменская,13,56.86039,60.59047,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Тюменская
1439,641.0,город Екатеринбург,Железнодорожный район,Выездной,4Г,56.857406,60.583856,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Выездной
1440,641.0,город Екатеринбург,Железнодорожный район,Соликамская,2,56.871939,60.519665,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Соликамская
1441,641.0,город Екатеринбург,Железнодорожный район,Техническая,87,56.875075,60.515108,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1442,641.0,город Екатеринбург,Железнодорожный район,Испанских рабочих,43,56.852819,60.600294,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Испанских рабочих
1443,641.0,город Екатеринбург,Железнодорожный район,Летчиков,25,56.86422,60.572578,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Летчиков
1446,641.0,город Екатеринбург,Железнодорожный район,Клубный,3,56.871681,60.523164,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Клубный
1447,641.0,город Екатеринбург,Железнодорожный район,Завокзальная,8А,56.861454,60.60816,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Завокзальная
